,Year,Engine,Power,Seats,Price,Fuel_Type_Diesel,Fuel_Type_Electric,Fuel_Type_LPG,Fuel_Type_Petrol,Transmission_Manual
451,2014,1968.0,174.3,5.0,39.0,True,False,False,False,False
452,2011,1197.0,85.8,5.0,2.25,False,False,False,True,True
453,2010,1999.0,114.0,5.0,3.85,False,False,False,True,True
454,2015,2494.0,102.0,7.0,13.5,True,False,False,False,True
455,2016,793.0,47.0,5.0,3.5,True,False,False,False,True
456,2018,1248.0,88.5,5.0,8.92,True,False,False,False,True
457,2016,1968.0,181.0,5.0,20.37,True,False,False,False,False
458,2016,1995.0,190.0,5.0,36.5,True,False,False,False,False
459,2016,4134.0,335.2,7.0,48.91,True,False,False,False,False
460,2016,1197.0,81.83,5.0,7.2,False,False,False,True,True
461,2012,1461.0,108.45,5.0,5.99,True,False,False,False,True
462,2016,1120.0,71.0,5.0,5.25,True,False,False,False,True
463,2014,1498.0,89.84,5.0,6.5,True,False,False,False,True
464,2013,1198.0,73.9,5.0,4.4,False,False,False,True,True
465,2017,1120.0,70.0,5.0,4.6,True,False,False,False,True
466,2013,1248.0,88.8,5.0,2.95,True,False,False,False,True
467,2011,1497.0,118.0,5.0,3.26,False,False,False,True,True
468,2008,1086.0,62.1,5.0,2.22,False,False,False,True,True
469,2012,2494.0,100.0,7.0,10.5,True,False,False,False,True
470,2017,1248.0,88.5,5.0,8.26,True,False,False,False,True
471,2013,2982.0,169.0,7.0,14.45,True,False,False,False,True
473,2018,1950.0,191.34,5.0,51.43,False,False,False,True,False
474,2014,2148.0,170.0,5.0,23.0,True,False,False,False,True
475,2012,1968.0,108.49,5.0,5.5,True,False,False,False,True
476,2015,1197.0,82.0,5.0,4.5,False,False,False,True,True
477,2018,1196.0,86.8,5.0,6.8,False,False,False,True,True
478,2013,1395.0,138.02,5.0,8.75,False,False,False,True,True
479,2015,1461.0,83.8,5.0,7.0,True,False,False,False,True
480,2015,1999.0,177.0,5.0,33.5,True,False,False,False,False
481,2011,1399.0,68.0,5.0,2.25,True,False,False,False,True
482,2008,2953.0,156.0,7.0,4.24,True,False,False,False,False
483,2017,2982.0,168.5,7.0,28.42,True,False,False,False,True
484,2012,1199.0,73.9,5.0,2.75,True,False,False,False,True
485,2011,1248.0,73.94,5.0,3.0,True,False,False,False,True
486,2013,1461.0,63.1,5.0,3.55,True,False,False,False,True
487,2013,1582.0,126.32,5.0,4.8,True,False,False,False,True
488,2011,2497.0,150.0,5.0,13.5,False,False,False,True,False
489,2017,2987.0,258.0,7.0,56.0,True,False,False,False,False
490,2004,2354.0,187.4,5.0,3.99,False,False,False,True,False
491,2016,1582.0,126.2,5.0,15.5,True,False,False,False,False
492,2010,1086.0,68.05,5.0,2.32,False,False,False,True,True
493,2016,2143.0,136.0,5.0,18.58,True,False,False,False,False
494,2014,1373.0,93.7,7.0,5.5,False,False,False,True,True
495,2006,1896.0,66.0,5.0,3.2,True,False,False,False,True
496,2015,1198.0,86.7,5.0,4.0,False,False,False,True,True
497,2004,993.0,60.0,5.0,1.6,False,False,False,True,True
498,2013,1586.0,103.3,5.0,4.15,False,False,False,True,True
499,2014,1198.0,86.8,5.0,4.25,False,False,False,True,False
500,2011,998.0,67.1,5.0,2.6,False,False,False,True,True
501,2008,2362.0,164.7,5.0,3.43,False,False,False,True,False
502,2012,1199.0,79.4,5.0,2.55,False,False,False,True,True
503,2017,2982.0,168.5,7.0,32.0,True,False,False,False,False
504,2014,1498.0,89.84,5.0,6.25,True,False,False,False,True
505,2010,1248.0,75.0,5.0,3.6,True,False,False,False,True
506,2010,2987.0,282.0,5.0,18.5,True,False,False,False,False
507,2015,1497.0,117.3,7.0,4.25,False,False,False,True,True
508,2017,1197.0,82.0,5.0,4.8,False,False,False,True,True
509,2015,2179.0,140.0,7.0,13.0,True,False,False,False,False
510,2012,1598.0,105.0,5.0,2.25,False,False,False,True,True
511,2009,1086.0,62.1,5.0,2.3,False,False,False,True,True
512,2019,1591.0,121.3,5.0,13.56,False,False,False,True,True
513,2017,1997.0,120.0,7.0,12.25,True,False,False,False,True
514,2013,1598.0,103.5,5.0,3.76,True,False,False,False,True
515,2015,1461.0,108.45,5.0,8.58,True,False,False,False,True
516,2011,2993.0,245.0,5.0,27.5,True,False,False,False,False
517,2013,1496.0,88.73,5.0,4.95,False,False,False,True,True
518,2012,998.0,67.04,5.0,3.3,False,False,False,True,True
519,2016,1591.0,121.3,5.0,8.0,False,False,False,True,True
520,2014,998.0,67.04,5.0,2.79,False,False,False,True,True
521,2017,2179.0,187.7,5.0,45.64,True,False,False,False,False
522,2014,1199.0,76.8,5.0,2.55,False,False,False,True,True
523,2014,624.0,37.5,4.0,1.0,False,False,False,True,True
524,2017,1968.0,174.33,5.0,37.56,True,False,False,False,False
525,2009,2987.0,198.5,5.0,9.29,True,False,False,False,False
526,2019,1197.0,81.8,5.0,6.37,False,False,False,True,True
527,2013,1368.0,112.0,5.0,2.98,False,False,False,True,True
528,2017,1197.0,81.8,5.0,5.75,False,False,False,True,True
529,2010,2982.0,171.0,7.0,13.0,True,False,False,False,True
530,2014,1373.0,93.7,7.0,6.8,False,False,False,True,True
531,2010,1995.0,154.0,5.0,10.49,False,False,False,True,False
532,2014,1373.0,93.7,7.0,5.6,False,False,False,True,True
533,2010,1497.0,118.0,5.0,2.85,False,False,False,True,False
534,2013,2199.0,194.3,7.0,8.36,True,False,False,False,True
535,2005,1405.0,70.0,5.0,1.0,True,False,False,False,True
536,2010,2497.0,204.0,5.0,10.75,False,False,False,True,False
537,2011,1248.0,73.9,5.0,3.85,True,False,False,False,True
538,2012,1399.0,67.0,5.0,3.0,True,False,False,False,True
539,2015,1497.0,117.3,5.0,9.6,False,False,False,True,False
540,2012,2982.0,168.5,7.0,13.25,True,False,False,False,True
541,2016,1198.0,86.7,5.0,5.75,False,False,False,True,True
542,2014,1396.0,88.73,5.0,6.75,True,False,False,False,True
543,2013,1248.0,73.8,7.0,4.85,True,False,False,False,True
544,2019,1950.0,181.43,5.0,38.99,False,False,False,True,False
545,2009,1586.0,103.2,5.0,2.85,False,False,False,True,False
546,2012,2494.0,100.0,7.0,9.51,True,False,False,False,True
547,2012,1995.0,177.0,5.0,18.5,True,False,False,False,False
548,2015,1461.0,108.45,5.0,6.75,True,False,False,False,True
549,2017,1995.0,190.0,5.0,29.4,True,False,False,False,False
550,2009,1497.0,78.0,5.0,3.29,False,False,False,True,True
551,2016,1248.0,88.5,5.0,9.5,True,False,False,False,True
552,2010,1298.0,85.8,5.0,2.2,False,False,False,True,True
553,2012,2179.0,140.0,7.0,6.5,True,False,False,False,True
554,2007,1799.0,130.0,5.0,4.9,False,False,False,True,True
555,2013,1248.0,88.5,7.0,6.75,True,False,False,False,True
556,2013,1364.0,67.04,5.0,3.8,True,False,False,False,True
557,2013,1984.0,207.8,2.0,29.5,False,False,False,True,False
558,2017,1498.0,108.4,5.0,10.5,True,False,False,False,True
559,2015,1498.0,88.8,5.0,6.2,True,False,False,False,True
560,2009,1896.0,105.0,5.0,5.0,True,False,False,False,False
561,2007,1461.0,65.0,5.0,2.3,True,False,False,False,True
562,2016,2755.0,171.5,7.0,17.0,True,False,False,False,False
563,2014,1995.0,184.0,5.0,25.5,True,False,False,False,False
564,2015,1498.0,98.6,5.0,5.65,True,False,False,False,True
565,2015,1498.0,98.6,5.0,5.6,True,False,False,False,True
566,2015,2179.0,187.7,5.0,29.98,True,False,False,False,False
567,2016,1248.0,74.0,5.0,7.39,True,False,False,False,True
568,2018,1956.0,170.0,5.0,19.0,True,False,False,False,True
569,2010,1794.0,132.0,5.0,5.0,False,False,False,True,True
570,2011,1497.0,118.0,5.0,3.35,False,False,False,True,True
571,2013,1197.0,85.8,5.0,4.45,False,False,False,True,True
572,2019,1582.0,126.32,5.0,8.31,True,False,False,False,False
573,2012,2523.0,62.1,7.0,6.0,True,False,False,False,True
574,2014,1248.0,74.0,5.0,5.25,True,False,False,False,True
576,2012,1968.0,174.33,5.0,12.3,True,False,False,False,False
577,2004,1299.0,70.0,5.0,1.5,False,False,False,True,True
578,2018,1498.0,88.0,5.0,8.12,True,False,False,False,True
579,2012,2523.0,63.0,7.0,6.12,True,False,False,False,True
580,2017,1498.0,98.6,5.0,10.88,True,False,False,False,True
581,2014,1199.0,82.5,5.0,3.5,False,False,False,True,True
582,2016,1197.0,81.83,5.0,6.15,False,False,False,True,True
583,2016,1995.0,184.0,5.0,33.0,True,False,False,False,False
584,2012,1995.0,177.0,5.0,13.5,True,False,False,False,False
585,2015,2982.0,168.5,7.0,17.11,True,False,False,False,False
586,2014,4134.0,335.2,7.0,29.77,True,False,False,False,False
587,2013,1248.0,88.76,7.0,5.95,True,False,False,False,True
588,2015,1197.0,80.0,5.0,5.75,False,False,False,True,True
589,2006,3498.0,364.9,5.0,19.0,False,False,False,True,False
590,2014,1461.0,83.8,5.0,4.75,True,False,False,False,True
591,2013,1493.0,100.0,7.0,3.3,True,False,False,False,True
592,2013,2982.0,168.5,7.0,16.5,True,False,False,False,False
593,2014,2993.0,258.0,7.0,44.0,True,False,False,False,False
594,2011,1248.0,73.9,5.0,4.39,True,False,False,False,True
595,2018,1248.0,74.0,5.0,6.2,True,False,False,False,True
596,2016,1984.0,177.01,5.0,24.22,False,False,False,True,False
597,2008,2835.0,107.2,6.0,5.45,True,False,False,False,True
598,2016,2179.0,187.7,5.0,44.0,True,False,False,False,False
599,2019,2755.0,171.5,7.0,24.82,True,False,False,False,False
600,2015,1968.0,141.0,5.0,11.69,True,False,False,False,False
601,2018,1798.0,138.03,5.0,20.0,False,False,False,True,False
602,2010,796.0,35.0,8.0,1.45,False,False,False,True,True
603,2018,2143.0,170.0,5.0,48.5,True,False,False,False,False
604,2016,1498.0,108.5,5.0,9.45,True,False,False,False,False
605,2015,2179.0,140.0,7.0,12.5,True,False,False,False,True
606,2014,1461.0,83.8,5.0,6.9,True,False,False,False,True
607,2012,1582.0,126.32,5.0,5.8,True,False,False,False,True
608,2016,2993.0,258.0,5.0,44.56,True,False,False,False,False
609,2015,2179.0,120.0,7.0,8.5,True,False,False,False,True
610,2017,1582.0,126.2,5.0,10.7,True,False,False,False,True
611,2009,2967.0,241.4,7.0,12.0,True,False,False,False,False
612,2010,1150.0,76.0,5.0,2.44,False,False,False,True,True
613,2000,2523.0,63.0,7.0,1.95,True,False,False,False,True
614,2014,1197.0,82.0,5.0,4.35,False,False,False,True,True
615,2017,2393.0,147.8,8.0,17.5,True,False,False,False,True
616,2015,814.0,55.2,5.0,2.9,False,False,False,True,True
617,2013,1199.0,73.9,5.0,2.9,True,False,False,False,True
618,2016,1248.0,88.5,5.0,8.9,True,False,False,False,True
619,2013,1995.0,184.0,5.0,16.75,True,False,False,False,False
620,2016,814.0,55.2,5.0,3.95,False,False,False,True,True
621,2009,1497.0,118.0,5.0,2.1,False,False,False,True,True
622,2011,2354.0,177.6,5.0,4.29,False,False,False,True,True
623,2009,2498.0,112.0,8.0,3.85,True,False,False,False,True
624,2009,1995.0,170.0,5.0,9.0,True,False,False,False,False
625,2013,1497.0,116.3,5.0,4.5,False,False,False,True,True
626,2016,2179.0,140.0,7.0,12.46,True,False,False,False,True
627,2014,1396.0,88.76,5.0,4.65,True,False,False,False,True
628,2014,2982.0,168.5,7.0,20.5,True,False,False,False,True
629,2006,2523.0,63.0,8.0,2.9,True,False,False,False,True
630,2007,1298.0,85.0,5.0,1.45,False,False,False,True,True
632,2016,1496.0,113.98,5.0,29.5,True,False,False,False,False
633,2015,1968.0,174.33,5.0,25.0,True,False,False,False,False
634,2013,1197.0,80.0,5.0,3.5,False,False,False,True,True
635,2017,2179.0,154.0,7.0,11.25,True,False,False,False,True
636,2017,1498.0,98.6,7.0,10.79,True,False,False,False,True
637,2013,1968.0,138.03,5.0,5.9,True,False,False,False,True
638,2017,1197.0,81.86,5.0,5.12,False,False,False,True,True
639,2017,1197.0,81.8,5.0,5.7,False,False,False,True,True
640,2016,1995.0,190.0,5.0,35.84,True,False,False,False,False
641,2007,1299.0,70.0,5.0,1.25,False,False,False,True,True
642,2013,1197.0,78.9,5.0,2.65,False,False,False,True,True
643,2016,1582.0,126.3,5.0,9.19,True,False,False,False,True
644,2014,1995.0,181.0,5.0,23.5,True,False,False,False,False
645,2011,1796.0,185.0,5.0,12.5,False,False,False,True,False
646,2010,1199.0,79.4,5.0,1.5,False,False,False,True,True
649,2012,2179.0,140.0,7.0,8.1,True,False,False,False,True
650,2017,1248.0,88.5,5.0,9.75,True,False,False,False,True
651,2017,2143.0,201.15,5.0,37.93,True,False,False,False,False
652,2005,1497.0,78.0,5.0,1.96,False,False,False,True,False
653,2015,2982.0,169.0,7.0,20.5,True,False,False,False,False
654,2011,998.0,67.1,5.0,2.75,False,False,False,True,True
655,2017,1999.0,237.4,5.0,75.0,False,False,False,True,False
656,2009,1396.0,90.0,5.0,2.8,True,False,False,False,True
657,2017,1497.0,117.3,7.0,9.25,False,False,False,True,False
658,2007,1794.0,125.0,5.0,3.0,False,False,False,True,True
659,2014,1968.0,174.33,5.0,23.89,True,False,False,False,False
660,2014,2494.0,100.6,7.0,12.75,True,False,False,False,True
661,2014,1120.0,70.0,5.0,4.15,True,False,False,False,True
662,2013,1598.0,105.0,5.0,4.65,False,False,False,True,False
663,2012,2494.0,102.0,7.0,8.9,True,False,False,False,True
664,2008,1493.0,110.0,5.0,1.5,True,False,False,False,True
665,2015,1248.0,73.94,5.0,3.27,True,False,False,False,True
666,2008,2967.0,241.4,7.0,18.0,True,False,False,False,False
667,2016,1197.0,81.83,5.0,6.3,False,False,False,True,True
668,2017,1248.0,88.5,5.0,11.31,True,False,False,False,True
669,2014,1497.0,117.3,5.0,6.16,False,False,False,True,True
670,2014,1373.0,91.1,5.0,6.0,False,False,False,True,True
671,2013,1498.0,99.6,5.0,5.43,False,False,False,True,False
672,2012,1199.0,73.9,5.0,4.65,True,False,False,False,True
673,2015,1248.0,88.8,7.0,7.5,True,False,False,False,True
674,2015,1248.0,74.0,5.0,6.25,True,False,False,False,True
675,2007,2143.0,170.0,5.0,9.25,True,False,False,False,False
676,2013,1198.0,86.8,5.0,3.15,False,False,False,True,True
677,2008,1086.0,66.7,5.0,2.3,False,False,False,True,True
678,2012,1582.0,126.32,5.0,5.25,True,False,False,False,True
679,2017,1248.0,88.5,5.0,7.4,True,False,False,False,True
680,2006,1299.0,70.0,5.0,1.55,False,False,False,True,True
681,2017,1199.0,74.0,5.0,6.0,False,False,False,True,True
682,2016,1199.0,88.7,5.0,5.9,False,False,False,True,True
683,2013,1498.0,98.6,5.0,4.7,True,False,False,False,True
684,2015,1396.0,88.73,5.0,6.5,True,False,False,False,True
685,2012,1248.0,73.9,5.0,3.55,True,False,False,False,True
686,2014,1497.0,116.3,5.0,7.1,False,False,False,True,True
687,2010,1798.0,160.0,5.0,6.0,False,False,False,True,True
688,2017,1248.0,88.5,5.0,7.99,True,False,False,False,True
689,2009,1197.0,80.0,5.0,4.1,False,False,False,True,True
690,2017,998.0,67.1,5.0,3.95,False,False,False,True,False
691,2016,814.0,55.2,5.0,4.38,False,False,False,True,True
692,2011,1197.0,78.9,5.0,2.75,False,False,False,True,True
693,2016,3498.0,306.0,2.0,55.54,False,False,False,True,False
694,2014,1968.0,187.74,5.0,29.0,True,False,False,False,False
695,2013,1498.0,98.59,5.0,6.6,True,False,False,False,True
696,2012,1968.0,140.0,5.0,6.99,True,False,False,False,False
697,2017,2393.0,147.8,7.0,18.75,True,False,False,False,True
698,2010,1399.0,68.0,5.0,1.28,True,False,False,False,True
699,2006,1399.0,92.7,5.0,1.2,False,False,False,True,True
700,2013,1197.0,85.8,5.0,4.31,False,False,False,True,True
701,2011,2179.0,147.51,5.0,16.5,True,False,False,False,False
702,2017,1197.0,82.0,5.0,5.64,False,False,False,True,True
703,2017,3198.0,197.2,7.0,31.12,True,False,False,False,False
704,2013,1968.0,167.6,5.0,25.46,True,False,False,False,False
705,2017,1591.0,121.3,5.0,7.88,False,False,False,True,True
706,2017,2143.0,204.0,5.0,36.0,True,False,False,False,False
707,2014,2987.0,165.0,5.0,30.0,True,False,False,False,False
708,2008,1298.0,85.8,5.0,2.85,False,False,False,True,True
709,2011,1343.0,90.0,5.0,3.5,False,False,False,True,True
710,2014,1461.0,83.8,5.0,7.5,True,False,False,False,True
711,2012,2143.0,170.0,5.0,19.0,True,False,False,False,False
712,2015,2993.0,258.0,5.0,54.0,True,False,False,False,False
713,2015,1197.0,82.0,5.0,4.7,False,False,False,True,True
714,2017,1197.0,81.8,5.0,8.5,False,False,False,True,False
715,2013,1995.0,181.0,4.0,17.0,True,False,False,False,False
716,2017,796.0,47.3,5.0,3.51,False,False,False,True,True
717,2013,1968.0,174.33,5.0,19.5,True,False,False,False,False
718,2012,1598.0,181.0,4.0,17.0,False,False,False,True,False
719,2015,2967.0,241.4,7.0,43.35,True,False,False,False,False
720,2012,936.0,57.6,5.0,2.65,True,False,False,False,True
721,2015,998.0,67.04,5.0,3.52,False,False,False,True,True
722,2016,1461.0,108.5,5.0,6.25,True,False,False,False,True
723,2015,1995.0,184.0,5.0,24.75,True,False,False,False,False
724,2015,1197.0,83.14,5.0,5.25,False,False,False,True,True
725,2016,1968.0,108.5,5.0,11.0,True,False,False,False,True
726,2018,1499.0,110.4,5.0,9.1,False,False,False,True,False
727,2010,1197.0,80.0,5.0,3.25,False,False,False,True,True
728,2017,1248.0,88.5,5.0,8.5,True,False,False,False,True
729,2010,1599.0,103.2,5.0,3.1,False,False,False,True,True
730,2015,1995.0,184.0,5.0,19.86,True,False,False,False,False
731,2017,1186.0,73.97,5.0,4.9,True,False,False,False,True
732,2014,1497.0,117.3,5.0,5.7,False,False,False,True,True
734,2012,1248.0,74.0,5.0,2.9,True,False,False,False,True
735,2018,1248.0,74.0,5.0,7.83,True,False,False,False,True
736,2015,2179.0,138.1,7.0,8.15,True,False,False,False,True
737,2008,1495.0,94.0,5.0,2.0,False,False,False,True,True
738,2016,1248.0,74.0,5.0,6.25,True,False,False,False,True
740,2016,624.0,37.48,4.0,3.19,False,False,False,True,False
741,2017,1248.0,88.5,7.0,7.75,True,False,False,False,True
742,2014,998.0,67.04,5.0,3.2,False,False,False,True,False
743,2015,1248.0,74.0,5.0,4.9,True,False,False,False,True
744,2012,1598.0,103.6,5.0,3.8,False,False,False,True,True
745,2009,1896.0,105.0,5.0,4.0,True,False,False,False,False
746,2014,1496.0,113.98,5.0,23.5,True,False,False,False,False
747,2008,1396.0,53.5,5.0,1.15,True,False,False,False,True
750,2015,1497.0,117.3,5.0,10.65,False,False,False,True,False
751,2016,2179.0,187.7,5.0,35.68,True,False,False,False,False
752,2017,2143.0,204.0,5.0,31.94,True,False,False,False,False
753,2011,1991.0,147.9,5.0,4.2,True,False,False,False,True
754,2015,2179.0,140.0,7.0,9.9,True,False,False,False,True
755,2014,1796.0,186.0,5.0,15.46,False,False,False,True,False
756,2018,1199.0,88.7,5.0,8.46,False,False,False,True,True
757,2013,1496.0,88.73,5.0,3.25,False,False,False,True,True
758,2012,796.0,46.3,5.0,2.6,False,False,False,True,True
759,2016,1197.0,81.8,5.0,5.2,False,False,False,True,True
760,2009,998.0,66.1,5.0,1.8,False,False,False,True,True
761,2011,624.0,37.48,4.0,1.6,False,False,False,True,True
762,2015,1498.0,99.0,5.0,2.5,True,False,False,False,True
763,2011,1368.0,90.0,5.0,2.5,False,False,False,True,True
764,2017,1196.0,86.8,5.0,6.7,False,False,False,True,True
765,2005,1590.0,94.0,5.0,1.2,False,False,False,True,True
766,2016,1995.0,184.0,5.0,35.55,True,False,False,False,False
767,2017,1998.0,163.7,5.0,7.75,True,False,False,False,True
768,2005,2609.0,116.6,8.0,1.94,True,False,False,False,True
769,2016,1396.0,69.0,5.0,2.2,True,False,False,False,True
770,2011,1991.0,147.9,4.0,3.8,True,False,False,False,False
771,2016,2494.0,102.0,8.0,15.65,True,False,False,False,True
772,2018,2143.0,167.62,5.0,39.47,True,False,False,False,False
773,2011,1197.0,85.8,5.0,1.5,False,False,False,True,True
774,2013,2494.0,102.0,8.0,8.85,True,False,False,False,True
775,2013,2982.0,168.5,7.0,17.9,True,False,False,False,True
776,2014,1197.0,78.9,5.0,5.08,False,False,False,True,False
777,2012,1582.0,126.32,5.0,6.25,True,False,False,False,True
778,2015,1968.0,174.33,5.0,22.75,True,False,False,False,False
779,2010,1199.0,79.4,5.0,1.46,False,False,False,True,True
780,2007,1399.0,68.0,5.0,2.05,True,False,False,False,True
781,2014,1399.0,68.0,5.0,4.08,True,False,False,False,True
782,2014,998.0,67.04,5.0,4.55,False,False,False,True,False
783,2013,2143.0,107.3,5.0,14.0,True,False,False,False,False
784,2016,1591.0,121.3,5.0,10.9,False,False,False,True,True
785,2010,998.0,67.1,5.0,2.45,False,False,False,True,True
786,2013,2148.0,170.0,5.0,15.8,True,False,False,False,False
787,2017,1499.0,110.4,5.0,8.25,False,False,False,True,True
788,2013,1995.0,148.0,5.0,8.5,True,False,False,False,False
789,2016,2179.0,140.0,7.0,15.54,True,False,False,False,True
790,2013,796.0,34.2,8.0,2.35,False,False,False,True,True
791,2015,998.0,67.04,5.0,4.32,False,False,False,True,True
